game_id,period,gc_seconds,event_num,foul_category,offensive_player_id,defensive_player_id,team_abbr,pbp_description,osi_leg_kick,osi_brakecheck,osi_any,max_lateral_dev_in,personal_threshold_in,deviation_z_score,max_deceleration_fps2,decel_threshold_fps2,defender_distance_ft,defender_in_cylinder,n_frames,peak_frame_id,offensive_player_name,defensive_player_name,jump_into_lateral_ft,jump_into_defender_dist_ft,osi_jump_into
22500085,1,195.0,126,shooting,1630621,1628991,MEM,Foul: Shooting,False,False,False,18.883243188018263,20.290839258292674,1.4576232364292845,61.20400687859853,41.694168043770674,2.8813885541523176,True,181,-1,Hunter Dickinson,Jaren Jackson Jr.,19.27098887881302,8.642002082850942,False
22500085,1,155.0,144,personal,1642907,1629627,NOP,Foul: Personal,False,True,True,13.614143524199696,19.30204495709229,-0.5823900876822503,121.32948142098743,41.694168043770674,2.9934762400927784,True,180,-1,Cedric Coward,Zion Williamson,,,False
22500085,1,140.0,149,shooting,1642847,1642907,MEM,Foul: Shooting,False,False,False,15.57391262038406,19.401888209864627,-0.723527805896227,164.90500451842053,41.694168043770674,1.3152946437965918,True,179,-1,Jeremiah Fears,Cedric Coward,35.17070895910449,8.975238158400032,False
22500085,1,14.1,177,personal,1642377,1629627,NOP,Foul: Personal,False,False,False,17.458852250041847,16.452246356170953,1.7789511581931396,70.60242729782524,41.694168043770674,13.824503607724944,False,151,-1,Jaylen Wells,Zion Williamson,,,False
22500085,2,661.0,206,shooting,1629111,1629627,NOP,Foul: Shooting,False,False,False,16.6940472373726,18.887251644419493,0.8649342934739244,57.51461821806353,41.694168043770674,6.198015811531945,False,181,-1,Jock Landale,Zion Williamson,38.86509583592702,8.872169971320435,False
22500085,2,580.0,218,shooting,1642274,1629630,MEM,Foul: Shooting,False,False,False,19.27756000000001,22.31764111387349,0.5492285146718602,97.2997008045413,41.694168043770674,2.0940391591371923,True,181,-1,Yves Missi,Ja Morant,19.51616772024,8.865331353085454,False
22500085,2,547.0,228,shooting,1629630,1642847,NOP,Foul: Shooting,False,False,False,16.687929691019356,18.70570943941093,0.4823521978350434,97.56213687543752,41.694168043770674,1.2984991336154241,True,172,-1,Ja Morant,Jeremiah Fears,19.29556168791492,11.67343993859565,False
22500085,2,539.0,240,personal,1642274,1628991,MEM,Foul: Personal,False,False,False,17.87056654457783,22.31764111387349,0.2961633480408968,37.83790162469529,41.694168043770674,1.952255106280939,True,180,-1,Yves Missi,Jaren Jackson Jr.,,,False
22500085,2,505.0,247,shooting,1641722,1642377,MEM,Foul: Shooting,False,False,False,17.240752041376044,20.290839258292674,0.824736394015969,48.95629620021248,41.694168043770674,5.601731875054358,False,179,-1,Jordan Hawkins,Jaylen Wells,5.498988959790543,7.940081863557831,False
22500085,2,495.0,255,personal,1642377,1629673,NOP,Foul: Personal,False,True,True,17.85339999999995,16.452246356170953,1.9379740318910503,89.72373775037624,41.694168043770674,2.108364294897826,True,158,-1,Jaylen Wells,Jordan Poole,,,False
22500085,2,436.0,271,shooting,1642852,1642907,MEM,Foul: Shooting,False,False,False,17.913799999999995,20.33245831960525,0.2253868989948147,73.98582912065928,41.694168043770674,15.02697574364183,False,180,-1,Derik Queen,Cedric Coward,26.00872293351138,8.942958123574101,False
22500085,2,375.0,295,shooting,1629111,1630180,NOP,Foul: Shooting,True,False,True,21.190051034845776,18.887251644419493,2.194824938084333,58.31663681395028,41.694168043770674,0.7294518489934697,True,178,168336,Jock Landale,Saddiq Bey,25.893962931552387,6.131313073070077,False
22500085,2,315.0,317,personal,1629111,1642852,NOP,Foul: Personal,False,True,True,18.13250303709333,18.887251644419493,1.2904207914633856,52.02534565471869,41.694168043770674,2.002423531623617,True,178,-1,Jock Landale,Derik Queen,,,False
22500085,2,288.0,325,shooting,1628991,1629673,NOP,Foul: Shooting,False,False,False,19.82300778034869,21.70460718510627,1.2053828578193788,99.9510183769964,41.694168043770674,1.8860010604450903,True,177,-1,Jaren Jackson Jr.,Jordan Poole,14.827025350731553,11.746373908572805,False
22500085,2,272.0,331,personal,1630530,1630583,MEM,Foul: Personal,False,True,True,19.15034048077516,20.95384779832284,0.8104972201349546,50.578952323864776,41.694168043770674,1.9556328898850122,True,181,-1,Trey Murphy III,Santi Aldama,,,False
22500085,2,158.0,364,shooting,1630529,1629111,MEM,Foul: Shooting,False,False,False,15.496824021557616,20.74616507072045,-0.3278852552730132,72.09383450187141,41.694168043770674,1.1328283188550636,True,180,-1,Herbert Jones,Jock Landale,9.429412414822062,6.1205228534823695,False
